source,source_id,name,aliases,raw_classes,piru_category,default_route,routes,units,dose_threshold,dose_light,dose_common,dose_strong,dose_heavy,onset,peak,total_duration,half_life_min,mechanism_summary,effects,indications,contraindications,regulatory_status,cas_no,chemical_formula,tags,sources_count,notes
nps-datahub,ee6a4089-05e9-4b7a-a9cd-80f579446542,FUB-144,"[1-(4-Fluorobenzyl)-1H-indol-3-yl](2,2,3,3-tetramethylcyclopropyl)methanone; [1-[(4-fluorophenyl)methyl]indol-3-yl]-(2,2,3,3-tetramethylcyclopropyl)methanone","Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen",Cannabinoid,,,,,,,,,,,,,,,,,,,C23H24FNO,"Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; Small molecule; FUB-144 - C23H24FNO",,"[1-(4-Fluorobenzyl)-1H-indol-3-yl](2,2,3,3-tetramethylcyclopropyl)methanone"
nps-datahub,a07ceb51-77f1-45c8-b9b5-5b7c37667ddf,3-MeOMC,1‐(3‐methoxyphenyl)‐2‐(methylamino)propan‐1‐one; 1-(3-methoxyphenyl)-2-(methylamino)propan-1-one,Phenethylamines; Cathinones; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,882302-56-9,C11H15NO2,Phenethylamines; Cathinones; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; 3-MeOMC - C11H15NO2 - 882302-56-9,,1-(3-methoxyphenyl)-2-(methylamino)propan-1-one
nps-datahub,8a538821-3a1d-4815-a1e8-646edc9defb5,4F-CUMYL-5F-PINACA,1-(5-fluoropentyl)-N-[2-(4-fluorophenyl)propan-2-yl]indazole-3-carboxamide; 1‐(5‐fluoropentyl)‐N‐[2‐(4‐fluorophenyl)propan‐2‐yl]‐1H‐indazole‐3‐carboxamide,"Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen",Cannabinoid,,,,,,,,,,,,,,,,,,,C22H25F2N3O,"Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; Small molecule; 4F-CUMYL-5F-PINACA - C22H25F2N3O",,1-(5-fluoropentyl)-N-[2-(4-fluorophenyl)propan-2-yl]indazole-3-carboxamide
nps-datahub,06f477b9-e423-42c3-b815-b35ce83fd722,4Cl-CUMYL-PINACA,N-[2-(4-chlorophenyl)propan-2-yl]-1-pentylindazole-3-carboxamide; N‐[2‐(4‐chlorophenyl)propan‐2‐yl]‐1‐pentyl‐1H‐indazole‐3‐carboxamide,"Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen",Cannabinoid,,,,,,,,,,,,,,,,,,1631074-65-1,C22H26ClN3O,"Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; Small molecule; 4Cl-CUMYL-PINACA - C22H26ClN3O - 1631074-65-1",,N-[2-(4-chlorophenyl)propan-2-yl]-1-pentylindazole-3-carboxamide
nps-datahub,6dd41860-d08c-49b0-b0a8-fae53b9ba142,4F-CUMYL-5F-PICA,1-(5-fluoropentyl)-N-[2-(4-fluorophenyl)propan-2-yl]indole-3-carboxamide; 1‐(5‐fluoropentyl)‐N‐[2‐(4‐fluorophenyl)propan‐2‐yl]‐1H‐indole‐3‐carboxamide,"Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen",Cannabinoid,,,,,,,,,,,,,,,,,,,C23H26F2N2O,"Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; Small molecule; 4F-CUMYL-5F-PICA - C23H26F2N2O",,1-(5-fluoropentyl)-N-[2-(4-fluorophenyl)propan-2-yl]indole-3-carboxamide
nps-datahub,eb0ba498-e1db-454b-9e32-e916649ca47c,N-desmethyl-U-47700,"trans-3,4-dichloro-N-methyl-N-[2-(methylamino)cyclohexyl]-benzamide; 3,4-dichloro-N-methyl-N-[(1R,2R)-2-(methylamino)cyclohexyl]benzamide",Opioids; 2020/4. Von N-(2-Aminocyclohexyl)amid abgeleitete Verbindungen; 2021/4. Von N-(2-Aminocyclohexyl)amid abgeleitete Verbindungen; 2022/4. Von N-(2-Aminocyclohexyl)amid abgeleitete Verbindungen,Opioid,,,,,,,,,,,,,,,,,,,C15H20Cl2N2O,Opioids; 2020/4. Von N-(2-Aminocyclohexyl)amid abgeleitete Verbindungen; 2021/4. Von N-(2-Aminocyclohexyl)amid abgeleitete Verbindungen; 2022/4. Von N-(2-Aminocyclohexyl)amid abgeleitete Verbindungen; Small molecule; N-desmethyl-U-47700 - C15H20Cl2N2O,,"3,4-dichloro-N-methyl-N-[(1R,2R)-2-(methylamino)cyclohexyl]benzamide"
nps-datahub,30852f7e-8010-4546-aacd-ba1d7427c2f7,pF-4-methylaminorex,"5-(4-fluorophenyl)-4-methyl-4,5-dihydro-1,3-oxazol-2-amine; 4-methyl-5-(4-fluorophenyl)-4,5-dihydro-1,3-oxazol-2-amine",Phenethylamines; Others; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,1364933-64-1,C10H11FN2O,Phenethylamines; Others; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; pF-4-methylaminorex - C10H11FN2O - 1364933-64-1,,"5-(4-fluorophenyl)-4-methyl-4,5-dihydro-1,3-oxazol-2-amine"
nps-datahub,aa149a4a-da29-451e-ba1a-75ac82f937a6,MDMB-4en-PINACA (MDMB-PINACA N1-pentyl-4-en isomer),"methyl 3,3-dimethyl-2-{[1-(pent-4-en-1-yl)-1H-indazol-3-yl]formamido}butanoate; methyl 3,3‐dimethyl‐2‐{[1‐(pent‐4‐en‐1‐yl)‐1H‐indazol‐3‐yl]formamido}butanoate","Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen",Cannabinoid,,,,,,,,,,,,,,,,,,,C20H27N3O3,"Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; Small molecule; MDMB-4en-PINACA (MDMB-PINACA N1-pentyl-4-en isomer) - C20H27N3O3",,"methyl 3,3-dimethyl-2-{[1-(pent-4-en-1-yl)-1H-indazol-3-yl]formamido}butanoate"
nps-datahub,2083efee-a36f-4067-99ce-188d33dfd951,MPhP-2201,methyl 2-{[1-(5-fluoropentyl)-1H-indol-3-yl]formamido}-3-phenylpropanoate; methyl 2‐{[1‐(5‐fluoropentyl)‐1H‐indol‐3‐yl]formamido}‐3‐phenylpropanoate,"Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen",Cannabinoid,,,,,,,,,,,,,,,,,,,C24H27FN2O3,"Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; Small molecule; MPhP-2201 - C24H27FN2O3",,methyl 2-{[1-(5-fluoropentyl)-1H-indol-3-yl]formamido}-3-phenylpropanoate
nps-datahub,894b024c-d74b-4fc8-8d88-fc8e26532421,5F-ADB,"5F-MDMB-PINACA; methyl 2-[[1-(5-fluoropentyl)indazole-3-carbonyl]amino]-3,3-dimethylbutanoate","Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen",Cannabinoid,,,,,,,,,,,,,,,,,,1838134-16-9,C20H28FN3O3,"Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; Small molecule; 5F-ADB - C20H28FN3O3 - 1838134-16-9",,"methyl 2-[[1-(5-fluoropentyl)indazole-3-carbonyl]amino]-3,3-dimethylbutanoate"
nps-datahub,64d4592b-f3a7-4860-849b-139edbc55631,MMB-FUBINACA,methyl 2-[[1-[(4-fluorophenyl)methyl]indazole-3-carbonyl]amino]-3-methylbutanoate; FUB-AMB,"Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen",Cannabinoid,,,,,,,,,,,,,,,,,,1715016-76-4,C21H22FN3O3,"Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; Small molecule; MMB-FUBINACA - C21H22FN3O3 - 1715016-76-4",,methyl 2-[[1-[(4-fluorophenyl)methyl]indazole-3-carbonyl]amino]-3-methylbutanoate
nps-datahub,b735135c-611d-468a-b333-526a2993beca,N-Ethyl-4-methylnorpentedrone,2-ethylamino-1-(4-methylphenyl)pentan-1-one hydrochloride,Phenethylamines; Cathinones; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,18297-05-7,C14H22ClNO,Phenethylamines; Cathinones; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; N-Ethyl-4-methylnorpentedrone HCl - C14H22ClNO - 18297-05-7,,2-ethylamino-1-(4-methylphenyl)pentan-1-one hydrochloride
nps-datahub,6643f2f2-73ea-4baa-b828-4ef24e57b823,N-Ethylnorhexedrone,N-Ethylhexedrone; hydrogen 2-(ethylamino)-1-phenylhexan-1-one chloride,Phenethylamines; Cathinones; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,18410-62-3,C14H22ClNO,Phenethylamines; Cathinones; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; N-Ethylnorhexedrone HCl - C14H22ClNO - 18410-62-3,,hydrogen 2-(ethylamino)-1-phenylhexan-1-one chloride
nps-datahub,f9041e9f-9f04-4a10-ae67-b50d87806e17,AB-CHMINACA,N-(1-amino-3-methyl-1-oxobutan-2-yl)-1-(cyclohexylmethyl)indazole-3-carboxamide,"Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen",Cannabinoid,,,,,,,,,,,,,,,,,,1805788-79-7,C20H28N4O2,"Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; Small molecule; AB-CHMINACA - C20H28N4O2 - 1805788-79-7",,N-(1-amino-3-methyl-1-oxobutan-2-yl)-1-(cyclohexylmethyl)indazole-3-carboxamide
nps-datahub,21404767-8c30-49a7-be92-6e2b995b45bf,Baclofen,4-Amino-3-(4-chlorophenyl)butanoic acid; hydrogen 4-amino-3-(4-chlorophenyl)butanoate,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,1134-47-0,C10H12ClNO2,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; Baclofen - C10H12ClNO2 - 1134-47-0,,4-Amino-3-(4-chlorophenyl)butanoic acid
nps-datahub,aa5a4775-1bcc-42ae-add6-235a4e98358c,Gabapentin,1-(Aminomethyl)cyclohexaneacetic acid; hydrogen 2-[1-(aminomethyl)cyclohexyl]acetate,,Other,,,,,,,,,,,,,,,,,,60142-96-3,C9H17NO2,Small molecule; Gabapentin - C9H17NO2 - 60142-96-3,,1-(Aminomethyl)cyclohexaneacetic acid
nps-datahub,c1ddd755-a999-42b2-90e6-60952035a1f6,Cumyl-4CN-BINACA,CUMYL-4CN-BINACA; 1-(4-cyanobutyl)-N-(2-phenylpropan-2-yl)indazole-3-carboxamide,"Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen",Cannabinoid,,,,,,,,,,,,,,,,,,1631074-54-8,C22H24N4O,"Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; Small molecule; Cumyl-4CN-BINACA - C22H24N4O - 1631074-54-8",,1-(4-cyanobutyl)-N-(2-phenylpropan-2-yl)indazole-3-carboxamide
nps-datahub,f5d084f3-8a11-4e5a-8ca9-29ac74174c33,5F-MDMB-DMB-PICA,"methyl 2-(2-{[1-(5-fluoropentyl)-1H-indol-3-yl]formamido}-3,3-dimethylbutanamido)-3,3-dimethylbutanoate","Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen",Cannabinoid,,,,,,,,,,,,,,,,,,,C27H40FN3O4,"Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; Small molecule; 5F-MDMB-DMB-PICA - C27H40FN3O4",,"methyl 2-(2-{[1-(5-fluoropentyl)-1H-indol-3-yl]formamido}-3,3-dimethylbutanamido)-3,3-dimethylbutanoate"
nps-datahub,6a5dda35-357b-49e8-9b13-90b6b75a0bf8,MMB-022 (MMB-4en-PICA),methyl 3-methyl-2-{[1-(pent-4-en-1-yl)-1H-indol-3-yl]formamido}butanoate; methyl 3‐methyl‐2‐{[1‐(pent‐4‐en‐1‐yl)‐1H‐indol‐3‐yl]formamido}butanoate,"Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen",Cannabinoid,,,,,,,,,,,,,,,,,,,C20H26N2O3,"Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; Small molecule; MMB-022 (MMB-4en-PICA) - C20H26N2O3",,methyl 3-methyl-2-{[1-(pent-4-en-1-yl)-1H-indol-3-yl]formamido}butanoate
nps-datahub,44db8d4a-d61e-4c94-b161-5cbccaf2ba6a,1A-LSD,1-Acetyl-LSD; ALD-52,"2020/5.2 Δ9,10-Ergolene; 2021/5.2 Δ9,10-Ergolene; 2022/5.2 Δ9,10-Ergolene",Other,,,,,,,,,,,,,,,,,,,C26H33N3O8,"2020/5.2 Δ9,10-Ergolene; 2021/5.2 Δ9,10-Ergolene; 2022/5.2 Δ9,10-Ergolene; Small molecule; 1A-LSD tartrate - C26H33N3O8",,"dihydrogen 11-acetyl-N,N-diethyl-6-methyl-6,11-diazatetracyclo[7.6.1.0²,⁷.0¹²,¹⁶]hexadeca-1(16),2,9,12,14-pentaene-4-carboxamide 2,3-dihydroxybutanedioate"
nps-datahub,c36231e4-a3df-4efe-84ff-4c3393f7e175,6-Eth-LAD,"6-Ethyl-6-nor-lysergic acid diethylamide; (8β)-N,N,6-Triethyl-9,10-didehydroergoline-8-carboxamide tartaric acid","2020/5.2 Δ9,10-Ergolene; 2021/5.2 Δ9,10-Ergolene; 2022/5.2 Δ9,10-Ergolene",Other,,,,,,,,,,,,,,,,,,,C25H33N3O7,"2020/5.2 Δ9,10-Ergolene; 2021/5.2 Δ9,10-Ergolene; 2022/5.2 Δ9,10-Ergolene; Small molecule; 6-Eth-LAD tartrate - C25H33N3O7",,"(8β)-N,N,6-Triethyl-9,10-didehydroergoline-8-carboxamide tartaric acid"
nps-datahub,223f7617-1a2b-49a1-ba5d-654e9ee21783,6-AL-LAD,"6-Allyl-6-nor-lysergic acid diethylamide; (8β)-6-Allyl-N,N-diethyl-9,10-didehydroergoline-8-carboxamide tartaric acid","2020/5.2 Δ9,10-Ergolene; 2021/5.2 Δ9,10-Ergolene; 2022/5.2 Δ9,10-Ergolene",Other,,,,,,,,,,,,,,,,,,,C26H33N3O7,"2020/5.2 Δ9,10-Ergolene; 2021/5.2 Δ9,10-Ergolene; 2022/5.2 Δ9,10-Ergolene; Small molecule; 6-AL-LAD tartrate - C26H33N3O7",,"(8β)-6-Allyl-N,N-diethyl-9,10-didehydroergoline-8-carboxamide tartaric acid"
nps-datahub,5358587c-5e7c-414f-bbba-4801d42b624f,tert-butyl N-methyl-N-(1-phenylpropan-2-yl)carbamate,tert-butyl methyl(1-phenylpropan-2-yl)carbamate,Phenethylamines,Stimulant,,,,,,,,,,,,,,,,,,,C15H23NO2,Phenethylamines; Small molecule; tert-butyl N-methyl-N-(1-phenylpropan-2-yl)carbamate - C15H23NO2,,tert-butyl N-methyl-N-(1-phenylpropan-2-yl)carbamate
nps-datahub,e506a8ef-9a87-4e77-a8ac-e2e9d5c79dcb,alpha-Methyltryptamine,1-(1H-indol-3-yl)propan-2-ylazanium chloride; 1-(1H-indol-3-yl)propan-2-amine hydrochloride,Tryptamines; 2020/5.1 Indol-3-alkylamine; 2021/5.1 Indol-3-alkylamine; 2022/5.1 Indol-3-alkylamine,Psychedelic,,,,,,,,,,,,,,,,,,879-36-7,C11H15ClN2,Tryptamines; 2020/5.1 Indol-3-alkylamine; 2021/5.1 Indol-3-alkylamine; 2022/5.1 Indol-3-alkylamine; Small molecule; alpha-Methyltryptamine HCl - C11H15ClN2 - 879-36-7,,1-(1H-indol-3-yl)propan-2-ylazanium chloride
nps-datahub,319000c8-8c23-4f76-9b31-fa7a4ed0393a,STS-135,5F-APICA; N-(1-adamantyl)-1-(5-fluoropentyl)indole-3-carboxamide,"Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen",Cannabinoid,,,,,,,,,,,,,,,,,,1354631-26-7,C24H31FN2O,"Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; Small molecule; STS-135 - C24H31FN2O - 1354631-26-7",,N-(1-adamantyl)-1-(5-fluoropentyl)indole-3-carboxamide
nps-datahub,db9ad366-5d2b-4812-800c-3684137784a8,5F-AKB48,A-5F-PINACA; N-(1-adamantyl)-1-(5-fluoropentyl)indazole-3-carboxamide,"Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen",Cannabinoid,,,,,,,,,,,,,,,,,,1400742-13-3,C23H30FN3O,"Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; Small molecule; 5F-AKB48 - C23H30FN3O - 1400742-13-3",,N-(1-adamantyl)-1-(5-fluoropentyl)-1H-indazole-3-carboxamide
nps-datahub,b58d7b6a-784f-4dd0-95ce-45da26e84b29,BMK Glycidic Acid (sodium salt),"2-methyl-3-phenyl-2-oxiranecarboxylic acid, monosodium salt; sodium;2-methyl-3-phenyloxirane-2-carboxylate",,Other,,,,,,,,,,,,,,,,,,5449-12-7,C10H9NaO3,Small molecule; BMK Glycidic Acid (sodium salt) - C10H9NaO3 - 5449-12-7,,sodium;2-methyl-3-phenyloxirane-2-carboxylate
nps-datahub,28a4b745-a186-44b2-bb30-174eb0c72c90,MAPA,Methyl 3-Oxo-2-phenylbutanoate; methyl 3-oxo-2-phenylbutanoate,x_miscellaneous,Other,,,,,,,,,,,,,,,,,,16648-44-5,C11H12O3,x_miscellaneous; Small molecule; MAPA - C11H12O3 - 16648-44-5,,Methyl 3-Oxo-2-phenylbutanoate
nps-datahub,f970ad30-c41b-465f-ac32-f6a16d0f9e9a,2-FEA,N-ethyl-1-(2-fluorophenyl)propan-2-amine; ethyl[1‐(2‐fluorophenyl)propan‐2‐yl]amine,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,3823-29-8,C11H16FN,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; 2-FEA - C11H16FN - 3823-29-8,,N-ethyl-1-(2-fluorophenyl)propan-2-amine
nps-datahub,12db0567-7011-4263-8e54-505f2d9b27b8,5F-AB-P7AICA,"2‐{[1‐(5‐fluoropentyl)‐1H‐pyrrolo[2,3‐b]pyridin‐3‐yl]formamido}‐3‐methylbutanamide; 2-{[1-(5-fluoropentyl)-1H-pyrrolo[2,3-b]pyridin-3-yl]formamido}-3-methylbutanamide","Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen",Cannabinoid,,,,,,,,,,,,,,,,,,,C18H25FN4O2,"Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; Small molecule; 5F-AB-P7AICA - C18H25FN4O2",,"2-{[1-(5-fluoropentyl)-1H-pyrrolo[2,3-b]pyridin-3-yl]formamido}-3-methylbutanamide"
nps-datahub,2c10c0a6-2262-4e1d-a7a5-a76e0cb8a4f7,5-MeO-EiPT,N-ethyl-N-(2-(5-methoxy-1H-indol-3-yl)ethyl)propan-2-amine (1:1:1) hydrogen chloride,2020/5.1 Indol-3-alkylamine; 2021/5.1 Indol-3-alkylamine; 2022/5.1 Indol-3-alkylamine,Other,,,,,,,,,,,,,,,,,,,C16H25ClN2O,2020/5.1 Indol-3-alkylamine; 2021/5.1 Indol-3-alkylamine; 2022/5.1 Indol-3-alkylamine; Small molecule; 5-MeO-EiPT HCl - C16H25ClN2O,,N-ethyl-N-(2-(5-methoxy-1H-indol-3-yl)ethyl)propan-2-amine (1:1:1) hydrogen chloride
nps-datahub,767a4ef5-6354-4dba-8083-fb9a891b9972,3-OH-PCP,"3-[1-(Piperidin-1-yl)cyclohexyl]phenol HCl; 3-[1-(1-piperidinyl)cyclohexyl]-phenol, monohydrochloride",2021/6. Von Arylcyclohexylamin abgeleitete Verbindungen; 2022/6. Von Arylcyclohexylamin abgeleitete Verbindungen,Other,,,,,,,,,,,,,,,,,,79295-51-5,C17H26ClNO,2021/6. Von Arylcyclohexylamin abgeleitete Verbindungen; 2022/6. Von Arylcyclohexylamin abgeleitete Verbindungen; Small molecule; 3-OH-PCP HCl - C17H26ClNO - 79295-51-5,,3-[1-(Piperidin-1-yl)cyclohexyl]phenol HCl
